,ID,STORE,SCORE,YEAR,MONTH,DAY,CONTENTS,LABEL,FULL_DATE
221,2519,애플,3,2020,3,17,"겜이 원활하니까 않아요업데이트 해서 좋은데 ,, 서버가 이상한지 게임이 원활하니까 않아요 ,,,, 좀 고쳐주새요 ㅡㅡ 연속  3판이나 멈춤",복합,2020-03-17
222,2520,애플,5,2020,3,17,업데이트 됐는데 왜 안 들어가지죠업데이트 하고 들어갔는데 20% 되면 다시시도 켜지고 안들어가 지네요,부정,2020-03-17
223,2562,애플,5,2020,4,6,광고땜에남궁민나오는 광고 재밌고 인상깊어서 다시시작합다,부정,2020-04-06
224,2563,애플,3,2020,3,17,업데이트후 실행안됨안녕하세요 아이폰xs유저인데,부정,2020-03-17
225,2598,애플,2,2020,4,15,신고기능챔피언쉽은 뭐하라고 만든겁니까 그리고 스타 플레이도 트롤 유저들이 너무 많습니다 제발좀 만들어 주세요 ㅎ,부정,2020-04-15
226,2599,애플,1,2020,4,7,슈퍼셀님들 제발 봐주세요아니 브롤볼하는데 계속 이상한짓하고 자체골넣고 짜증나 죽겠네요 그냥 신고기능 넣어주세요 클로에도 있고 클오클에도 있고 붐비치도 있는데 왜 브롤만 없는지 모르겠네요 제발 신고기능 좀 넣어주세요 그런놈들 때문에 혈압올러 죽겠어요 제발 신고기는 올려주세요,부정,2020-04-07
227,2601,애플,1,2020,3,17,업데이트 차라리 하지를 마세요업데이트를 하려면 제대로 하든가...시스템 특이사항쯤은 사전에 테스트진행을 해보고 하든가...,부정,2020-03-17
228,2602,애플,1,2020,3,17,업데이트 후 로그인이 안됩니다.그리고 제발 유저 신고기능 좀 넣으세요.,부정,2020-03-17
229,2603,애플,1,2020,3,14,이게임 너무 빡처저 이게임을하는데 너무 빡처요 이 게임 깔지마세요 트로피를제가10개 얻어서 다시플래이하고 딱1개 얻었는데 그럼11개 잖아요 근대 5개 밖에 안줘요 그리고 제 핸드폰이 이상한건 아니에요 하지만 여러분이 이 게임을하고싶으면 맘대로 하세요 하지만 조권이 있어요 이 게임을 하면 많이빡친다늘걸 명심하세요,복합,2020-03-14
230,2636,애플,5,2020,3,17,업뎃이후;;업뎃 하니까 서버연결중에서 멈추네요;;빨리 해결해 주세요;;,부정,2020-03-17
231,2637,애플,1,2020,3,16,"브롤 접은 1인 (ㅆㅂㅅㄱ)너무 안 좋아요 내가 하는 아웃로는 루비 막 30,400 개 주는데 브롤은 상자까면 3,5,12 보석 그정도로 되나요??? 일일퀘스트 도 없고 출석보상도 없고 도대체 잘하는게뭐지???",부정,2020-03-16
232,2638,애플,1,2020,3,12,브롤스타즈 싫음트로피 2000개 깎임 개빡침 내 트로피 돌려내,긍정,2020-03-12
233,2667,애플,3,2020,3,17,게임 오류게임이 안들어가져요 50프로에서 계속 멈추고 로그인 실패라고뜨고 다시 들어가라는데 어떻해요?,부정,2020-03-17
234,2668,애플,1,2020,3,10,랭크업 직전에 승률 최악아니 랩업전에는 상대팀 왜이리 강하게 편성된팀하고만 만나서 연속 패배.... 현질 유도하는 겁니까?,부정,2020-03-10
235,2806,애플,4,2020,4,6,꿀잼게임게임은 너무너무 재미있는데  운이안조은건지 캐릭터가 않나오네요.,복합,2020-04-06
236,2809,애플,5,2020,3,17,브롤러재미있게 플레이하는데 브롤러가 너무 안나오네요......  ㅠ.ㅠ,긍정,2020-03-17
237,2810,애플,3,2020,3,12,신고기능 넣어주세요안하는 애들때문에 트로피 깎이고 그러는데 너무 짜증나요,부정,2020-03-12
238,2929,애플,1,2020,4,8,.아니 ... 집에있는데도 와이파이땜에 랙걸리고 팀원들은 움직이지도 않고 ..;; 정말 게임 진행이 안됩니다 그것 땜에 트로피만 깎여요 .. 트로피 깎을려고 게임하는건 아니죠 ..,부정,2020-04-08
239,2931,애플,4,2020,3,17,업데이트 하니까 로그인이 안된다고 뜨네요제 친구도 그렇도 저도 그렇고 이번 업데이트 하니까 로그인이 안된대요. 이거 말고는 다 좋아요 😊,부정,2020-03-17
240,2964,애플,1,2020,3,16,계정이사라졌어요제가 핸드폰을 바꿨는데 이 핸드폰으로 연동을 하려고 보니까 자꾸 조의 원래 계정이 없다고 하고 못찾겠어요 저 진짜  브롤 진짜 5500이상까지 키웠었는데 순식간에 이계정이 사라지니까 어이가없고 기가 차네요;;,부정,2020-03-16
241,2845,애플,5,2020,4,8,버그요즘 브롤스타즈가 업데이트 되면서 버그가 많이 등장하고 있어요.,부정,2020-04-08
242,2846,애플,1,2020,4,3,적당히좀요브롤스타즈 돈 안지르면 하기 개 어려운 게임입니다 스타파워라는 제도 때문에 과금 유저들은 손쉽게 게임을 즐길수 있는 반면에 무과금 유저들은 죽습니다 무과금 유저들도 적당히 스타파워 가질수 있게 해놔야지 돈 안 지르면 가질 수가 없네;;,부정,2020-04-03
243,2848,애플,4,2020,3,17,왜 들어가지지가않죠?브롤스타즈를 할려고 들어가는데 92%에서 멈춤니다 고쳐주세요,부정,2020-03-17
244,2849,애플,5,2020,3,17,업데이트  후  접속이  안되요지금현재  업데이트  후  접속이  안되네요 ㅜㅜ,긍정,2020-03-17
245,2850,애플,3,2020,3,16,팀이 이상해요팀원이 트로피가 6000인데 움직이지도 않고 상대가 왔는데 쏘지도 않고 이게 벌써8번째 입니다 그리고 신고기능 넣어주세요,부정,2020-03-16
246,2851,애플,3,2020,3,10,자살골브롤볼에서 계속해서 자살골을 느는 사람이있는데 그런사람들어게 페널티를 주시면 감사하게 생각하고 브롤볼을 재미있게 할수있을것 같아요,부정,2020-03-10
247,2874,애플,5,2020,3,17,"업데이트 후 매칭오류업데이트 후 매칭 오류가 떠요 매칭이 6:6에서 멈추네요 고쳐주세요,,",부정,2020-03-17
248,2875,애플,5,2020,3,17,업데이트 이후 오류이번에 새로운 업데이트가 나왔다고 해서 앱스토어에서 브롤스타즈 업데이트를 하였습니다. 그런데 업데이트를 완료하고 앱에 들어가니 20%에서 서버에 연결중으로 계속 게임로딩화면으로 멈춰서 다시 껐다가 다시 들어가도 똑같았습니다. 그래서 걸국 앱을 지우고 다시 깔았습니다. (1시간동안 깔았네요..) 다시 까니 잘들어가져서 게임을 해볼까 하고 게임시작 버튼을 누르니 인원수는 다 차있는데 게임시작이 계속 안됩니다. 게임 인원수가 다 차서 종료버튼도 누를 수 없어서 결국 다시 나갔다가 들어오니 그냥 게임시작이 안되어있고 시작화면으로 나와 있습니다. 이 현상이 계속 일어납니다. 바운티는 한 번 되었는데 이제 다시 계속 안되고 브롤스타즈 로고만 계속 돌아가는 현상이 일어나네요..... 고쳐주십시오...,복합,2020-03-17
249,2897,애플,1,2020,4,6,브롤러 리뷰 작성하곶않나온면 뒤진다슈퍼셀 사람들아 아니 1년 동안 브롤러사 하나도 않나왔어 적당히하곶좀 나와야지 뭔 1년 동안 않나와 지금 브롤러가 7밖에없어 거기에 대해서 영웅 한번 않나오고 신화 전설 희귀도 없어 적당히하고 쫌 왜 않나오는데,부정,2020-04-06
250,2901,애플,1,2020,3,17,서버 렉 엄청 걸려요업데이트 하면 다냐? 서버 문제 안일어나게해야지 참...,부정,2020-03-17
251,2902,애플,4,2020,3,17,랙서버정검끝나고 하다가 갔는데 쇼다운들어갔거든요? 근데 10명 됬는데 계속안데요 왜 이래요,복합,2020-03-17
252,2903,애플,3,2020,3,11,티밍 하....이 게임은 티밍 문제를 해결 못하면 곧 망합니다..,부정,2020-03-11
253,2749,애플,1,2020,4,11,브롤 ㄴㅈ게임도 하면할수록 재미없고,긍정,2020-04-11
254,2750,애플,4,2020,3,13,재밌게 플레이 해썽요^0^딩초들이 하는 게임이라고 생각했는데 좋아하는 아이돌이 게임 플레이를 하길래 깔았는데 괜찮네염~,긍정,2020-03-13
255,2751,애플,1,2020,3,10,현금결제 유도용 매칭시스템인가?이건 머 무조건 10렙찍고 하든가 맨날 파티짜서 하는거 아니면 솔로플레이는 매칭잡히는게 무조건 져야되는 수준으로 잡히네요. 중국회사되서 그런건가.,부정,2020-03-10
256,2781,애플,1,2020,4,15,슈퍼셀 일 좀 똑바로 해라아니.슈퍼셀  내가 현질하고 몇년을 했는데 캐릭터는 하나도 안주고 내가 메가 상자13번 열었는데 캐릭터 하나도 안주다...뿌슝빠슝뿌슝 슈퍼셀 너네가 그러고도 사람이야  그리고 나보다 늦게한 친구는 현질도 안하는데 나보다 왜 캐릭터가 많냐고 루유루읓,부정,2020-04-15
257,2787,애플,5,2020,3,17,신고기능 추가 좀신고 기능 추가 안 하면 랜큐 돌리는 사람들은 브롤 다 접습니다 리뷰 좀 읽고 고치길;;,부정,2020-03-17
258,3797,애플,3,2020,3,17,업그레이드 후업그레이드 후 게임을 틀면 20% 읽다가 멈춰버립니다...,부정,2020-03-17
259,3798,애플,4,2020,3,1,신고기능신고기능 만들어 주세요.,부정,2020-03-01
260,3828,애플,1,2020,3,17,아주 뭣같은 게임인건 알아줘야지^^별 뭣 같은거 만들어 놓고 현질 유도하고~,부정,2020-03-17
261,3829,애플,5,2020,3,17,리뷰 별로 안남기는 편인데..리뷰 별로 안남기는 편인데 게임 괜찮은것 같네요!,부정,2020-03-17
262,4406,애플,2,2020,4,14,다좋은데신고기능이랑 브롤러좀 나오게 해줘 요잠 할맛이 안나 상자를 줬나게 까도 나오지를 않어,복합,2020-04-14
263,4407,애플,1,2020,3,17,업데이트오늘 업데이트를 하고 나니까 게임 실행이 50%에서 더이상 진전이 없습니다. 해결해주세요,부정,2020-03-17
264,4428,애플,1,2020,4,14,슈퍼쉘 도대체 왜이렇게 하는겁니다.슈퍼쉘이 레드와이파이 때문에 트로피 책임질거냐고 에라이 안할란다. 슈퍼쉘 관리 안하냐! 이런 미친 게임,부정,2020-04-14
265,4431,애플,1,2020,3,17,업데이트 후 게임 매칭 오류업데이트 후 매칭을 잡으니까 게임이 실행되지 않습니다.따로 트로피가 떨어지진 않으나 게임이 실행되지 않으니 오류인 것 같네요,부정,2020-03-17
266,4432,애플,5,2020,3,17,업데이트업데이트 이후 플레이가 안되네요,부정,2020-03-17
267,5083,애플,2,2020,4,3,"신고,차단 만들어주세요.같은팀인데 트롤을 하더라고요.신고하고싶은데 신고기능이 없네요^^꼭 만들어주세요.",부정,2020-04-03
268,3281,애플,2,2020,4,12,모티스 궁 수정 부탁드립니다모티스 궁을 눌러도 소리만 나오고 죽을 때가 많습니다. 궁을 누르고 궁이 나가는 시전 속도의 문제라고 생각합니다. 부탁드려요.,부정,2020-04-12
269,3283,애플,5,2020,3,17,업데이트하고 접속안됨업데이트하고 서버에 연결이안되요..ㅠ,부정,2020-03-17
270,3284,애플,5,2020,3,17,업데이트어제까지 잘 들어가지다가 업데이트 이후로 20퍼까지 되고 안들어가지네요,부정,2020-03-17
271,3869,애플,1,2020,4,1,방금 한 20판 했는데한국서버인데 왜 한국인이 하나도 없지? 만우절 장난이면 이딴짓 하지 마시고 아니라면 빨리 해결해주요..,부정,2020-04-01
272,4462,애플,1,2020,4,11,하..다 좋은데 밸런스좀 맞춰주세요 신케만 엄청 내고 밸런스 패치는 거의 안하고 신고나 차단 기능좀 넣어주세요 그리고 버그좀 고쳐주세요,복합,2020-04-11
273,4463,애플,1,2020,4,9,게임 하나 똑바로 못 만드네..와이파이 문제 1도 없는데 겁자기 레드와이파이 왜 뜨냐ㅡㅡ 어이없네 그것때문에 진 판만 새어봐도 진짜 너무 어이 없네..,부정,2020-04-09
274,4464,애플,5,2020,3,16,질문입니다업대이트 언제되 이놈의 슈퍼셀아,긍정,2020-03-16
275,5111,애플,1,2020,4,11,망겜 브롤스타즈레드 와이파이가 게속떠서 미치겠어요!!!,부정,2020-04-11
276,5112,애플,1,2020,4,8,진짜 확률 쓰레기다아니 상자 몇십개를 까도 더럽게 안나오네,부정,2020-04-08
277,3309,애플,3,2020,3,13,렉이 심해요게임은 재밋어요 현질안해도 재미있고 한데,긍정,2020-03-13
278,3906,애플,4,2020,4,13,아주 잘~ 만든 게임이네요~^^1. 신고기능 좀 만들어주시죠~?,부정,2020-04-13
279,3908,애플,4,2020,4,8,티밍이 자주 나타나는 맵에 대해 (쇼다운-버림받은 폭포)안녕하세요! 정말 재미있게 플레이하고있는 점수 2만따리 한 유저입니다. 정말 간단히 요약해서 말씀 드리자면 최근?에 만들어진 맵 중에 파워큐브 없이 파이팅 하는 솔로 쇼다운 버림받은 폭포 에 조금 불만을 가져서 이렇게 글을 쓰게 됬습니다.^^,긍정,2020-04-08
280,3909,애플,1,2020,4,7,아니 신고하는 것좀 만들어 달라구요;;여기에 신고하는 것좀 만들어 달라고 하는사람들이 몇명인데;;;하..그리고 트롤들이 너무 많다고요;;트롤하는사람들 때문에 트로피는 계속 내려가고 짜증나네:;,부정,2020-04-07
281,4495,애플,5,2020,4,2,트롤신고요요새 자꾸 모티스가 자꾸 자살골 박아요 트롤 신고 버튼 추가 부탁해요,부정,2020-04-02
282,4498,애플,2,2020,3,17,업댓이후에 로딩이 안되서 게임을 할 수가 없음고쳐주십셔 금단증상 오고잇슴,부정,2020-03-17
283,4499,애플,5,2020,3,1,보석보석구매했는데 먹튀인가요???확인부탁드려요!!,긍정,2020-03-01
284,5150,애플,1,2020,4,10,브롤러좀 줘아니 브롤스타즈 관계자들아 메가상자2개 일반상자 22개 대형상자1개 했는데도 브롤러도 안주고 가젯만 주냐 진짜 너무하네 ㅗ,부정,2020-04-10
285,5181,애플,2,2020,4,15,브롤스타즈의 장점과 단점저는 브롤스타즈를 하는 한 학생입니다,긍정,2020-04-15
286,5182,애플,1,2020,4,1,브롤러 좀주세요브롤 몇년했고 트로피 진척도보상을 다받았어요 근데 전설1개도없고 영웅은2개만있어요 브롤러좀 주세요,복합,2020-04-01
287,5183,애플,1,2020,3,17,지금 게임 저만 안되요?업데이트중인상태에서 50이상으로 더 안차고 안되는데요..,부정,2020-03-17
288,3342,애플,1,2020,4,13,구입오류!!구입한 메가상자4개 아이템이 들어오지도 취소도 안된 오류 상태입니다..확인좀해주세요 유료결제로 보석 구입해서 산겁니다..!!,부정,2020-04-13
289,3347,애플,3,2020,3,17,업뎃도ㅣ고 게임시작이 안돼요!ㅠ 운이좋으면 게임이 되는데 6명매치끝낫는데도 시작을 안하네요 ㅠ..,부정,2020-03-17
290,3348,애플,3,2020,3,17,업데이트댓는데왜안드러가지죠업데뎃는데왜안되나요 빨리패치좀 그리고맨날 업데만 하면 왜 게속 문제있고 업데할거면 잘좀 하고 업데해라 빨리패치좀,부정,2020-03-17
291,3912,애플,2,2020,3,12,해킹당함여러분들  이게임 하지 마세요 이게임 으로말하자면 완전,부정,2020-03-12
292,4532,애플,1,2020,4,12,"전설 신화 영웅 희귀 확률확률 좀 올려 주시고, 점수 비슷한 사람들만 만나게 해주세요. 신고 기능도 제발 좀 만들어요 ^^ㅣ발",부정,2020-04-12
293,4533,애플,2,2020,4,9,밸런스아니 몇번째 얘기하는데 밸런스 조절안하세요? 10판중에 8판이 밸런스 ㅈ망이잖아요 일좀합시다,부정,2020-04-09
294,4535,애플,5,2020,3,11,Let’s 브롤한판 한판 이짜릿한 승리 정말 재미있어요,긍정,2020-03-11
295,5284,애플,1,2020,4,4,이거 만든놈들은 사람ㅅㄲ인가?게임 아주 ㅈ같이 만들었네,부정,2020-04-04
296,5285,애플,5,2020,3,17,음저만 업뎃하고 브롤 안들어가져요??,부정,2020-03-17
297,5286,애플,1,2020,3,1,캐릭터가 너무안뜸아니  상자를 셀수도없이 많이깠는데 1나가 안나오는데 어떻게 할까요?,부정,2020-03-01
298,3378,애플,3,2020,4,8,네트워크네트워크문제가 있는 것 같습니다,부정,2020-04-08
299,3379,애플,2,2020,4,2,상자 확률실화?!메가상자를 열었는데 남은 내용물이 7개여서 열어보았더니 나오란 캐릭터는 안 나오고 스타파워랑 가젯만 나옴,부정,2020-04-02
300,3380,애플,3,2020,3,17,로그인 안됌제가 브롤스타즈 업뎃을 하고나서 “서버에 연결중” 이 뜨고 “로그인 실패 다시시도” 가 뜨고 로그인이 돼지 않아요,부정,2020-03-17
301,3948,애플,5,2020,3,10,브롤스타즈 최고제가 이 게임에서 못 벘어날것 같아요..이 게임 최고에요!,부정,2020-03-10
302,3976,애플,1,2020,4,11,아 제발좀 욕이 안나올수가 없네 ㅆ아니 좀 신고기는이런거 만드시라고요 스트레스 받네 이상한 저능아들 팀걸려서 지고 개빡치게하네,부정,2020-04-11
303,3978,애플,5,2020,4,9,.....................신고기능 추가해주세욤,부정,2020-04-09
304,4570,애플,1,2020,4,8,렉와이파이 빵빵하고 다른게임 문제없는데,부정,2020-04-08
305,4572,애플,1,2020,3,17,구매누락25레벨 팩 구매했는데,부정,2020-03-17
306,4573,애플,5,2020,3,17,브롤다좋은데 신고 하는것좀 만둘어 주세요,복합,2020-03-17
307,4575,애플,3,2020,3,10,스타포인트분실어렵게 스타포인트를 모았는데 사라졌어요 복구해두세요ㅠㅠ,부정,2020-03-10
308,5216,애플,4,2020,4,9,밸런스 패치이번 밸런스 패치는 문제가 심긱하다 가젯 횟수도 줄이고...,부정,2020-04-09
309,5217,애플,1,2020,4,6,브롤러 나오기는 나와요?브롤스타즈를 즐겨하는 유저인데요 아니 브롤러가 죽어도 안나오고 확률도 오르지도 않고 어쩌자는거에요,부정,2020-04-06
310,5220,애플,1,2020,3,17,패치후 서버문제게임이 시작이안되네요; 들어가도 렉때문에 게임도안되고 걍두지 뭐한거지;;,부정,2020-03-17
311,3413,애플,3,2020,4,5,시즌없앰시즌좀없에주세요 시즌때문에 저 트로피만 떨어지고 짜증나 죽겠어요 그래서브롤러트로피도못올려요 진짜 짜증나니까 재발 없에주세요,부정,2020-04-05
312,3414,애플,2,2020,3,17,"로그인 실패가 계속뜹니다.20%까지 가다가 서버 연결중 뜨더니 다시 시도하라고 창이 뜨네요. 아이폰, 갤럭시 다 같은 증상입니다.",부정,2020-03-17
313,3982,애플,5,2020,3,17,게임 입장하면 시작오류 인듯빠른 수정 해주셔요,부정,2020-03-17
314,3983,애플,3,2020,3,17,"브롤새로 업뎃이됬는데 서버에 문제가있다 ,로그인이 안된다 등 계속 접속이안되요",부정,2020-03-17
315,4603,애플,4,2020,3,17,신고 기능제발 신고기능좀 만들어주세요 트롤들 너무 짜증나요 흑흑흐그흐그르,부정,2020-03-17
316,4604,애플,1,2020,3,17,업데이트 후업데이트 후에 왜 이렇게 접속도 안되고 게임도 접속이 안되는거에요 진짜 점검 좀 똑바로 하세요,부정,2020-03-17
317,4636,애플,1,2020,4,11,렉 겁나 걸려요무슨 게임이 진행이 안될만큼 렉이 걸리는지...,부정,2020-04-11
318,5253,애플,4,2020,3,16,브롤스타즈 업데이트브롤스타즈 업데이트가 너무오래기다려해요.,부정,2020-03-16
319,3448,애플,2,2020,4,8,와이파이브롤스타즈를 즐기는 유저 입니다 재밌긴 재밌는데 와이파이 가 너무 만이 걸례요 그것만 고쳐 주시면 정말 감사합니다,복합,2020-04-08
320,3452,애플,1,2020,3,17,오류 수정좀업데이트 되고 오류가 왜 이렇게 많아여? 들어가면 몇초후에 화면 밖으로 나와지고 계속 꺼지고 왜이러죠? 게임중간에 막 꺼지고 접속이 안되네여,부정,2020-03-17
321,4642,애플,3,2020,3,17,왜 안 들어가지나요?저 오늘 업데이트가 돼서 신났는데 업데이트하고 들어가 보니까 들어가 지지가 않네요 왜 안들어 가지나요?,부정,2020-03-17
322,4643,애플,1,2020,3,17,실행이 안되요~오늘 업데이트 후 20% 에서 로딩이 안되네요. 확인바랍니다.,긍정,2020-03-17
323,4644,애플,1,2020,3,17,문제상대팀이랑 레벨이 너무 차이나면 당연히 질 수 밖에 없는데 자꾸 그렇게 배치 되는거 짜증나요.,부정,2020-03-17
324,4670,애플,1,2020,4,15,ㅈ같은 팀빨 ㅈ망겜 팀매칭 개선 절대 안하네내 전적 보고 게임 내용 확인하고 내가 못하나 니들 매칭시스템이 그지인가 확인 좀 해봐라,부정,2020-04-15
325,4671,애플,1,2020,3,17,업데이트하고 서버 엉망업데이트 하고 나서 서버관리가 안되나봐요.,부정,2020-03-17
326,4672,애플,3,2020,3,17,않들어가져요 업데이트후어떻게해주세요이름ㅇㅣ로제,긍정,2020-03-17
327,4673,애플,3,2020,3,17,오류업데이트하고 들어가려는데 로그인 재시도 뜨고 안들어가져요,부정,2020-03-17
328,5347,애플,1,2020,3,17,실행 안됨아이폰 6쓰는데 업데이트 하고나니 앱 자체가 실행이 안되네요,부정,2020-03-17
329,5348,애플,5,2020,3,15,신고기능좀답답하다... 유일한 단점,부정,2020-03-15
330,3486,애플,5,2020,4,11,갓겜 브롤스타즈!게임 정말 재밌습니다!,긍정,2020-04-11
331,3489,애플,1,2020,3,12,랜덤큐 ㅂㅅ이다 일하라고같은 팀 1짜리 잡히는 거 실화냐 ㅁㅊ 것들 일 좀 해라 그리고 같은 팀 잡는 것도 빨리 잡히게 하든지 기다리는 시간이 겜 한판 할 시간이랑 맞먹는다 그 기능을 사용하라는거냐 말라는 거냐 진심 돈 아깝네,부정,2020-03-12
332,4080,애플,1,2020,4,2,렉이 너무 걸려요와이파이 빵빵한데서 해도 잘되다가 갑자기 중간에 렉 걸리는 문제가 자주 발생합니다. 이건 꼭 개선이 필요합니다;;;;;,부정,2020-04-02
333,4713,애플,1,2020,4,11,슈퍼셀어게아니 팀을 이상하게 짜서 왜 사람 빡치게 만듭니까??? 그리고 상자에서 캐릭이 하나도 안나오네요,부정,2020-04-11
334,4718,애플,2,2020,3,17,불편저만 그런지 모르겠는데 저는 왜 게임이 안되죠 저 이번 업데이트 기대하고 있었는데,부정,2020-03-17
335,4719,애플,5,2020,3,17,업데이트 하니깐 안들어가지네요업데이트하니깐 안들어가져요,부정,2020-03-17
336,4720,애플,1,2020,3,17,오늘업데이트 하고나서부터 안들어가지네요 아이폰11사용 중입니다,부정,2020-03-17
337,3519,애플,2,2020,3,17,업데이트 후업데이트 하고 나서 안 들어가져요 자꾸 서버 연결중이라고 하면서 아무리 해도 안 들어가지네,부정,2020-03-17
338,3520,애플,1,2020,3,17,서버 터졌음?아니 잘 하던 게임 갑자기 업데이트하고 심장 도곤도곤 뛰면서 들어갔던만 서버 튕기고 로그인 못한다카면 어쩌자는거 만두 먹고 기분 째졌는데 개빡치네요 ㅃㅇ,부정,2020-03-17
339,3521,애플,1,2020,3,17,로그인 실패업데이트하고 나서부터 들어가지지않고 서버에 연결중이라고만 뜨네요..이게 어떻게 된걸까요,부정,2020-03-17
340,3023,애플,5,2020,4,8,갓겜게임 자체는 정말 재밌고 잘 만들었습니다.,긍정,2020-04-08
341,3056,애플,4,2020,4,12,아니 이건 너무 한거 아니냐고전설 확률 좀 올려주세요 갓퍼셀이라고 부를게요 전설 하나만~~,부정,2020-04-12
342,3057,애플,1,2020,4,9,신고기능 넣어주시고현질 유도가 심각수준단계 달성.신고 차단기능 없음으로 넣어주시구요 게임하려고 준비완료 누르는데 계속 백프로로 멈춰있고 구거 때메 저 트로피7개 뺐겼네요;,부정,2020-04-09
343,3548,애플,2,2020,3,17,업데이트 이후 서버 연결 오류오늘 업데이트 했는데 서버 연결이 계속 안 되네요,부정,2020-03-17
344,3549,애플,1,2020,3,12,모르겠어요 저는 금장 질리네요..평소 개임을 좋아하시는 분이라면 상관 없지만,부정,2020-03-12
345,3550,애플,1,2020,3,10,ㄴ예전에 하다가 오랜만에 들어왔는데 예전 계정은 없어졌네요;아이폰으로 바꿔서 google 스토어 없으니까 아예 google 아이디로 전환도 안되는거 같고요;;,부정,2020-03-10
346,3577,애플,5,2020,4,9,햑꿀잼!!부롤유저로서 최고의게임입니다!!,부정,2020-04-09
347,3579,애플,1,2020,3,14,이게 게임인가요?상자 40개 정도를 깠는데 계속 새브롤러가 안나오는데 버근가요?? 게임응 재밋을려고하지 스트레스 받아라고 만든 게임같내요 ㅋ,부정,2020-03-14
348,4139,애플,1,2020,4,8,제발 신고 기능좀...아니 트로피 올려야 되는데 트롤들이 자살골 넣고 젬 떨어트리고 일부로 죽고 잠수타고 가만이 있고 하...,부정,2020-04-08
349,4140,애플,3,2020,4,6,이벤트 티켓2주째 한장도 안나오고 있습니다,부정,2020-04-06
350,4785,애플,1,2020,4,15,모티스모티스 버프 시켜주새요 신화인데 너무 안 좋아요,긍정,2020-04-15
351,3059,애플,5,2020,3,1,소름......전투 기록을 보는데 어떤사람이 페니를 썼는데 브롤러의 페니가 없습니다...,부정,2020-03-01
352,3088,애플,4,2020,4,14,"다이너마이트 가젯 누가만들었어요?아니 다이너마이트 가젯들 그렇게 만들면,, 빨리 리메이크좀 해주세요. 다이너마이트 가젯쓰면 하기싫어짐요",부정,2020-04-14
353,3090,애플,2,2020,3,17,아이폰에서 업데이트가 안됩니다브롤스타즈 하려고하면 업데이트 하라고 뜨는데,부정,2020-03-17
354,3091,애플,4,2020,3,17,안들어가져요이번에 업뎃해서 가젤⍤⃝𓂭 생겼는લો 업뎃하고 들어가려니깐 안들어가지네용,부정,2020-03-17
355,4170,애플,1,2020,4,7,계정찾아주세요기존 겔럭시에서 게임하다가 아이폰으로 넘어오면서 다시 설치하였는대 계정이 사라졌습니다.,부정,2020-04-07
356,4171,애플,1,2020,4,5,캐릭터 좀 주세요제가 지금 트로피가 1600거의 다 됐는대 왜 캐릭터가10밖게 없죠??좀 주세요 게임은 재밌습니다 어이가 없네,부정,2020-04-05
357,4814,애플,2,2020,4,11,신고 기능아니 게임을 잘해도 트롤들 때문에 게임을 지는 경우 가 너무 많아요 신고 기능 좀요,부정,2020-04-11
358,4815,애플,5,2020,4,7,"스타 쉘리 얻게 해주세요.제가 쉘리 스타 파워 두 개 다 있고,가젯까지",부정,2020-04-07
359,4821,애플,1,2020,3,17,버퍼링저만 게임들어가기전에 렉걸리고 그러나요? 업데이트하니깐 계속 그러는데요?,부정,2020-03-17
360,4822,애플,1,2020,3,17,업데이트하고나니까 안켜져요로그인실패라며 다시시도하라하고,부정,2020-03-17
361,3122,애플,1,2020,3,17,서버관리안하냐이건 뭐 레드 와이파이 겁나뜨고 렉 장난아니고 서버관리좀 하라고. 그리고 팀 매칭할때 왜 상대방이랑 내가 고른 케릭이랑 꼭 겹치게 매칭함? 다양한 브롤러들이 싸우게해야하는거아닌가?,부정,2020-03-17
362,3123,애플,1,2020,3,13,자꾸 와이파이표시가 뜨면서 렉이 걸리네요게임을 하면서 자꾸 와이파이 표시가 뜨면서 렉이 걸려서,부정,2020-03-13
363,3619,애플,1,2020,3,17,고쳐라한판할때마다 나갔다가 들어와야하고 와이파이로 게임할려하면 오류뜨고 이제는 아예 들어가지지도 않네 서버관리좀해라,부정,2020-03-17
364,3620,애플,1,2020,3,12,"슈퍼셀 뭡니까? 기대했는데...재밌어요. 재밌는데... 저는 슈퍼셀 연동까지 했거든요? 그런데... 핸드폰 고장나서 바꿨는데 계정 클로, 브롤 합쳐서 2개나 날아갔어요. ㅠㅠ 실망했어. 슈퍼셀!",복합,2020-03-12
365,4209,애플,4,2020,4,9,신고트롤하는 사람들이 몇몇 있던데 신고할수있는 기능 만들어주세요,부정,2020-04-09
366,4239,애플,4,2020,4,12,오류신고제시 레온 8비트가 검게보이고 게임을 시작해도 검게 보여요,부정,2020-04-12
367,4888,애플,3,2020,3,17,렉업데이트 하래서 하고 플레이 할려는데,긍정,2020-03-17
368,3150,애플,1,2020,3,17,서버오류서버가 튕기네요 로그인 실패라 뜨면서 분명히 저희 집 와이파이는 빵빵한대 몇번을 꺼봣다 켜도 안되네요 평소에도 레드와이파이 자주 뜨구여 브롤 접갯습니다 이런 망 서버 게임,부정,2020-03-17
369,3659,애플,1,2020,4,11,이게임하지마세요 그냥쓰레기게임밸런스는더럽게안맞고 현질없인 캐릭레벨올리기도힘들고 레벨안높으면구데기인챔도 개많고ㅋㅋ 밸런스좀맞추기나하지,부정,2020-04-11
